TimeStamp,Attribute,Value
8/20/10 19:31,cbwd,SE
8/20/10 19:45,PM_USPost,132
8/20/10 20:05,PRES,1013
8/20/10 20:14,PM_USPost,63
8/20/10 20:14,PRES,1014
8/20/10 20:23,Iws,28.61
8/20/10 20:25,Iws,26.82
8/20/10 20:27,Iws,20.56
8/20/10 20:31,TEMP,26
8/20/10 20:37,HUMI,78
8/20/10 20:51,Iprec,0
8/20/10 20:58,DEWP,23
8/20/10 21:06,HUMI,83
8/20/10 21:07,DEWP,23
8/20/10 21:12,HUMI,94
8/20/10 21:13,PM_USPost,64
8/20/10 21:26,DEWP,22
8/20/10 21:31,PM_USPost,113
8/20/10 21:36,Iprec,0
8/20/10 21:39,PRES,1014
8/20/10 21:46,cbwd,SE
8/20/10 22:10,Iprec,0
8/20/10 22:25,TEMP,24
8/20/10 22:28,TEMP,24
8/20/10 22:37,PM_USPost,45
8/20/10 22:45,PRES,1014
8/20/10 22:49,Iprec,0
8/20/10 22:49,DEWP,22
8/20/10 23:35,cbwd,SE
8/20/10 23:36,HUMI,88
8/20/10 23:37,precipitation,0
8/20/10 23:40,cbwd,SE
8/21/10 0:06,HUMI,83
8/21/10 0:07,HUMI,88
8/21/10 0:08,precipitation,0
8/21/10 0:08,DEWP,21
8/21/10 0:16,Iprec,0
8/21/10 0:21,Iws,32.19
8/21/10 0:21,cbwd,SE
8/21/10 0:31,Iws,30.4
8/21/10 1:12,PRES,1014
8/21/10 1:15,PM_USPost,62
8/21/10 1:15,precipitation,0
8/21/10 1:33,precipitation,0
8/21/10 1:37,Iprec,0
8/21/10 1:42,TEMP,24
8/21/10 2:10,DEWP,21
8/21/10 2:13,Iws,0.89
8/21/10 2:20,DEWP,21
8/21/10 2:41,PM_USPost,45
8/21/10 2:44,PM_USPost,39
8/21/10 3:16,TEMP,23
8/21/10 3:21,PRES,1013
8/21/10 3:29,Iws,35.77
8/21/10 3:37,cbwd,SE
8/21/10 3:42,PM_USPost,52
8/21/10 3:53,HUMI,88
8/21/10 4:31,TEMP,22
8/21/10 4:33,PRES,1012
8/21/10 4:49,precipitation,0
8/21/10 4:51,Iprec,1.2
8/21/10 4:58,cbwd,cv
8/21/10 5:01,PRES,1012
8/21/10 5:08,cbwd,cv
8/21/10 5:16,TEMP,23
8/21/10 5:19,Iprec,0
8/21/10 6:06,cbwd,cv
8/21/10 6:20,DEWP,21
8/21/10 6:30,HUMI,94
8/21/10 6:33,DEWP,21
8/21/10 6:37,TEMP,22
8/21/10 6:43,PM_USPost,53
8/21/10 6:49,PM_USPost,50
8/21/10 6:50,PRES,1012
8/21/10 6:54,DEWP,21
8/21/10 7:00,TEMP,23
8/21/10 7:10,precipitation,3.6
8/21/10 7:22,HUMI,94
8/21/10 7:27,Iprec,12.6
8/21/10 7:31,Iws,1.79
8/21/10 7:37,PRES,1012
8/21/10 7:45,TEMP,22
8/21/10 8:04,Iws,3.56
8/21/10 8:12,Iprec,9.5
8/21/10 8:13,PRES,1012
8/21/10 8:18,PRES,1013
8/21/10 8:38,HUMI,94
8/21/10 8:42,cbwd,NW
8/21/10 8:49,Iprec,8.4
8/21/10 8:51,DEWP,19
8/21/10 8:56,TEMP,22
8/21/10 9:20,precipitation,3.4
8/21/10 9:24,DEWP,20
8/21/10 9:29,PM_USPost,35
8/21/10 9:51,Iws,4.92
8/21/10 10:11,HUMI,83
8/21/10 10:16,Iprec,16
8/21/10 10:24,cbwd,NW
8/21/10 10:28,precipitation,3.8
8/21/10 10:34,TEMP,22
8/21/10 10:40,HUMI,83
8/21/10 10:42,PM_USPost,46
8/21/10 10:45,cbwd,NW
8/21/10 11:05,DEWP,20
8/21/10 11:07,Iws,12.07
8/21/10 11:23,HUMI,88
8/21/10 12:07,DEWP,19
8/21/10 12:14,Iprec,19.8
8/21/10 12:17,Iprec,29.3
8/21/10 12:28,Iws,16.99
8/21/10 12:36,PRES,1012
8/21/10 12:54,cbwd,NW
8/21/10 12:55,PM_USPost,51
8/21/10 13:06,precipitation,7.8
8/21/10 13:22,Iws,27.72
8/21/10 14:09,HUMI,88
8/21/10 14:19,TEMP,21
8/21/10 14:23,DEWP,18
8/21/10 14:23,PM_USPost,34
8/21/10 15:17,Iws,4.02
8/21/10 15:31,PRES,1011
8/21/10 16:02,precipitation,0.2
8/21/10 16:06,TEMP,20
8/21/10 16:14,Iprec,38.8
8/21/10 16:18,PRES,1011
8/21/10 16:22,PM_USPost,12
8/21/10 16:24,HUMI,93
8/21/10 16:38,cbwd,NE
8/21/10 16:48,DEWP,19
8/21/10 17:10,precipitation,2.6
8/21/10 17:32,HUMI,88
8/21/10 17:37,PM_USPost,21
8/21/10 17:44,Iprec,39.2
8/21/10 17:49,precipitation,0.4
8/21/10 17:54,Iprec,38.6
8/21/10 17:56,cbwd,NE
8/21/10 17:57,cbwd,NW
8/21/10 17:59,DEWP,19
8/21/10 17:59,PM_USPost,26
8/21/10 18:07,PRES,1011
8/21/10 18:11,DEWP,18
8/21/10 18:12,TEMP,20
8/21/10 18:23,PRES,1012
8/21/10 18:24,Iws,8.04
8/21/10 18:35,Iprec,0
8/21/10 18:40,precipitation,0.5
8/21/10 18:55,Iprec,39.7
8/21/10 18:58,HUMI,88
8/21/10 19:01,HUMI,88
8/21/10 19:05,TEMP,21
8/21/10 19:12,HUMI,88
8/21/10 19:23,Iws,4.92
8/21/10 19:40,precipitation,0
8/21/10 20:01,DEWP,17
8/21/10 20:05,TEMP,20
8/21/10 20:14,DEWP,18
8/21/10 20:31,cbwd,NW
8/21/10 20:44,Iws,8.05
8/21/10 20:50,PRES,1011
8/21/10 20:57,PM_USPost,29
8/21/10 21:16,TEMP,19
8/21/10 21:18,HUMI,82
8/21/10 21:45,PM_USPost,9
8/21/10 21:45,precipitation,1
8/21/10 21:58,Iws,9.84
8/21/10 21:59,cbwd,NW
8/21/10 22:00,PRES,1012
8/21/10 22:09,PM_USPost,9
8/21/10 22:25,HUMI,82
8/21/10 22:41,PRES,1012
8/21/10 22:41,Iprec,1.3
8/21/10 22:41,Iws,7.15
8/21/10 22:45,Iws,4.02
8/21/10 22:49,Iprec,0
8/21/10 23:20,HUMI,82
8/21/10 23:22,DEWP,16
8/21/10 23:32,PM_USPost,9
8/21/10 23:34,DEWP,16
8/21/10 23:54,cbwd,NE
8/21/10 23:55,TEMP,20
8/22/10 0:00,PRES,1013
8/22/10 0:13,Iws,10.28
8/22/10 0:13,cbwd,NE
8/22/10 0:34,PRES,1013
8/22/10 0:36,precipitation,0
8/22/10 0:38,DEWP,16
8/22/10 0:42,Iprec,0
8/22/10 0:45,TEMP,20
8/22/10 1:10,Iws,4.02
8/22/10 1:25,HUMI,77
8/22/10 1:27,precipitation,0
8/22/10 1:43,precipitation,0
8/22/10 2:21,cbwd,NE
8/22/10 2:47,Iws,8.04
8/22/10 2:50,cbwd,NE
8/22/10 2:52,precipitation,0
8/22/10 3:07,PM_USPost,4
8/22/10 3:22,HUMI,82
8/22/10 3:25,TEMP,19
8/22/10 3:26,DEWP,16
8/22/10 3:31,Iprec,0
8/22/10 3:36,HUMI,77
8/22/10 3:56,TEMP,19
8/22/10 4:04,Iprec,0
8/22/10 4:15,PRES,1013
8/22/10 4:28,PRES,1012
8/22/10 4:39,DEWP,15
8/22/10 4:46,HUMI,88
8/22/10 4:52,DEWP,16
8/22/10 4:58,PM_USPost,15
8/22/10 5:11,HUMI,88
8/22/10 5:11,PRES,1012
8/22/10 5:12,Iprec,0
8/22/10 5:20,precipitation,0
8/22/10 5:26,TEMP,18
8/22/10 5:39,PRES,1013
8/22/10 5:49,Iws,12.96
8/22/10 6:16,cbwd,NW
8/22/10 6:17,PRES,1014
8/22/10 6:20,Iprec,0
8/22/10 6:20,HUMI,82
8/22/10 6:40,TEMP,18
8/22/10 6:41,Iprec,0
8/22/10 6:44,cbwd,NE
8/22/10 6:54,PM_USPost,23
8/22/10 7:05,HUMI,68
8/22/10 7:13,PRES,1013
8/22/10 7:13,Iprec,0
8/22/10 7:16,precipitation,0
8/22/10 7:19,TEMP,19
8/22/10 7:19,cbwd,NE
8/22/10 7:21,TEMP,21
8/22/10 7:30,PRES,1014
8/22/10 7:34,PM_USPost,23
8/22/10 7:50,Iws,4.92
8/22/10 7:53,DEWP,16
8/22/10 7:59,PM_USPost,11
8/22/10 8:04,Iprec,0
8/22/10 8:17,precipitation,0
8/22/10 8:17,precipitation,0
8/22/10 8:17,precipitation,0
8/22/10 8:19,PM_USPost,30
8/22/10 8:28,DEWP,17
8/22/10 8:43,Iws,6.71
8/22/10 8:55,PM_USPost,32
8/22/10 9:24,TEMP,23
8/22/10 9:28,TEMP,24
8/22/10 9:29,DEWP,16
8/22/10 9:32,Iprec,0
8/22/10 9:34,DEWP,16
8/22/10 9:42,HUMI,73
8/22/10 9:42,Iws,4.92
8/22/10 9:52,Iprec,0
8/22/10 9:53,HUMI,54
8/22/10 9:54,PRES,1014
8/22/10 10:09,HUMI,47
8/22/10 10:14,HUMI,60
8/22/10 10:28,precipitation,0
8/22/10 10:32,Iws,7.15
8/22/10 10:53,Iprec,0
8/22/10 11:05,PM_USPost,12
8/22/10 11:08,cbwd,NW
8/22/10 11:18,precipitation,0
8/22/10 11:23,PM_USPost,11
8/22/10 11:31,PRES,1013
8/22/10 11:38,TEMP,27
8/22/10 11:44,cbwd,NW
8/22/10 11:46,Iws,3.13
8/22/10 11:49,TEMP,28
8/22/10 12:04,Iprec,0
8/22/10 12:15,DEWP,16
8/22/10 12:21,precipitation,0
8/22/10 12:35,HUMI,48
8/22/10 12:36,DEWP,15
8/22/10 12:46,PRES,1014
8/22/10 13:09,PM_USPost,17
8/22/10 13:13,cbwd,NE
8/22/10 13:21,DEWP,15
8/22/10 13:26,precipitation,0
8/22/10 13:34,Iprec,0
8/22/10 13:38,precipitation,0
8/22/10 13:39,DEWP,16
8/22/10 13:45,DEWP,15
8/22/10 13:48,Iws,4.02
8/22/10 13:57,cbwd,NE
8/22/10 14:03,PM_USPost,18
8/22/10 14:04,Iws,7.15
8/22/10 14:06,HUMI,45
8/22/10 14:23,PRES,1012
8/22/10 14:23,TEMP,28
8/22/10 14:33,cbwd,SE
8/22/10 14:43,Iprec,0
8/22/10 15:06,PM_USPost,21
8/22/10 15:18,Iws,10.28
8/22/10 15:20,Iws,3.13
8/22/10 15:34,precipitation,0
8/22/10 15:40,PM_USPost,15
8/22/10 15:55,PRES,1013
8/22/10 16:03,TEMP,29
8/22/10 16:03,Iws,7.15
8/22/10 16:06,precipitation,0
8/22/10 16:06,Iws,17.43
8/22/10 16:13,Iprec,0
8/22/10 16:25,PM_USPost,38
8/22/10 16:25,Iprec,0
8/22/10 16:26,HUMI,57
8/22/10 16:30,PRES,1012
8/22/10 16:40,HUMI,51
8/22/10 16:45,precipitation,0
8/22/10 16:46,TEMP,28
8/22/10 17:15,TEMP,26
8/22/10 17:18,cbwd,SE
8/22/10 17:29,cbwd,SE
8/22/10 17:32,precipitation,0
8/22/10 17:39,PM_USPost,11
8/22/10 17:43,DEWP,17
8/22/10 17:54,TEMP,28
8/22/10 18:24,DEWP,17
8/22/10 18:26,PM_USPost,24
8/22/10 18:26,Iprec,0
8/22/10 18:33,PM_USPost,45
8/22/10 18:39,HUMI,65
8/22/10 18:46,PRES,1012
8/22/10 18:46,cbwd,SE
8/22/10 18:47,precipitation,0
8/22/10 18:47,PM_USPost,44
8/22/10 18:55,cbwd,SE
8/22/10 19:01,TEMP,25
8/22/10 19:47,PRES,1012
8/22/10 19:50,DEWP,18
8/22/10 20:01,precipitation,0
8/22/10 20:10,DEWP,18
8/22/10 20:27,Iws,22.35
8/22/10 20:34,PRES,1013
8/22/10 20:38,Iprec,0
8/22/10 21:21,cbwd,SE
8/22/10 21:23,PRES,1014
8/22/10 21:47,TEMP,23
8/22/10 21:59,Iprec,0
8/22/10 22:14,cbwd,SE
8/22/10 22:32,PM_USPost,49
8/22/10 22:34,Iws,28.16
8/22/10 22:56,DEWP,18
8/22/10 23:13,HUMI,82
8/22/10 23:22,cbwd,cv
8/22/10 23:23,TEMP,20
8/22/10 23:33,DEWP,18
8/22/10 23:44,PRES,1015
8/22/10 23:46,DEWP,18
8/22/10 23:48,PM_USPost,61
8/22/10 23:48,Iprec,0
8/23/10 0:04,precipitation,0
8/23/10 0:20,PM_USPost,57
8/23/10 0:36,Iprec,0
8/23/10 0:47,HUMI,88
8/23/10 0:48,cbwd,cv
8/23/10 0:53,PRES,1015
8/23/10 0:54,PRES,1014
8/23/10 0:56,PM_USPost,56
8/23/10 1:02,precipitation,0
8/23/10 1:06,HUMI,88
8/23/10 1:15,Iprec,0
8/23/10 1:23,PM_USPost,61
8/23/10 1:24,PRES,1014
8/23/10 1:25,Iws,0.89
8/23/10 1:27,Iws,1.78
8/23/10 1:36,Iws,2.67
8/23/10 1:44,TEMP,19
8/23/10 1:51,Iprec,0
8/23/10 2:21,DEWP,18
8/23/10 2:39,TEMP,20
8/23/10 2:41,precipitation,0
8/23/10 2:58,cbwd,cv
8/23/10 3:09,PRES,1014
8/23/10 3:35,cbwd,cv
8/23/10 3:42,HUMI,93
8/23/10 3:46,precipitation,0
8/23/10 3:46,TEMP,19
8/23/10 3:50,HUMI,88
8/23/10 3:52,PM_USPost,83
8/23/10 4:00,DEWP,17
8/23/10 4:24,TEMP,19
8/23/10 4:50,precipitation,0
8/23/10 4:59,PM_USPost,82
8/23/10 5:06,Iprec,0
8/23/10 5:13,TEMP,19
8/23/10 5:29,Iws,1.79
8/23/10 5:32,cbwd,NW
8/23/10 6:00,DEWP,18
8/23/10 6:04,Iprec,0
8/23/10 6:24,DEWP,17
8/23/10 6:52,DEWP,17
8/23/10 6:52,Iws,0.45
8/23/10 6:55,precipitation,0
8/23/10 6:59,cbwd,NW
8/23/10 7:16,TEMP,21
8/23/10 7:17,Iws,4.47
8/23/10 7:21,precipitation,0
8/23/10 7:23,PRES,1015
8/23/10 7:25,Iws,2.68
8/23/10 7:31,PRES,1015
8/23/10 7:36,precipitation,0
8/23/10 7:41,HUMI,82
8/23/10 7:42,HUMI,88
8/23/10 7:54,HUMI,78
8/23/10 8:12,PM_USPost,66
8/23/10 8:16,PRES,1015
8/23/10 8:24,HUMI,88
8/23/10 8:33,TEMP,20
8/23/10 8:35,DEWP,18
8/23/10 8:46,cbwd,NW
8/23/10 8:48,cbwd,NW
8/23/10 8:56,PM_USPost,76
8/23/10 9:03,PM_USPost,61
8/23/10 9:07,DEWP,18
8/23/10 9:10,TEMP,26
8/23/10 9:12,Iprec,0
8/23/10 9:37,Iprec,0
8/23/10 10:08,HUMI,61
8/23/10 10:18,DEWP,18
8/23/10 10:19,Iws,9.39
8/23/10 10:20,Iprec,0
8/23/10 10:35,TEMP,22
8/23/10 10:42,Iws,7.6
8/23/10 10:50,HUMI,73
8/23/10 10:54,PM_USPost,70
8/23/10 10:55,TEMP,24
8/23/10 11:04,DEWP,19
8/23/10 11:05,cbwd,NW
8/23/10 11:36,PRES,1015
8/23/10 11:57,precipitation,0
8/23/10 12:20,Iprec,0
8/23/10 12:37,cbwd,NW
8/23/10 12:39,precipitation,0
8/23/10 12:39,HUMI,51
8/23/10 12:44,precipitation,0
8/23/10 12:59,Iprec,0
8/23/10 13:01,PM_USPost,84
8/23/10 13:04,cbwd,cv
8/23/10 13:06,DEWP,18
8/23/10 13:14,PRES,1013
8/23/10 14:22,precipitation,0
8/23/10 14:25,TEMP,29
8/23/10 14:38,TEMP,29
8/23/10 14:38,Iws,2.67
8/23/10 14:49,HUMI,51
8/23/10 14:56,cbwd,SE
8/23/10 15:18,DEWP,18
8/23/10 15:23,HUMI,61
8/23/10 15:33,Iprec,0
8/23/10 15:44,precipitation,0
8/23/10 15:48,Iws,6.71
8/23/10 15:52,PM_USPost,59
8/23/10 16:08,DEWP,20
8/23/10 16:08,cbwd,SE
8/23/10 16:10,precipitation,0
8/23/10 16:25,DEWP,20
8/23/10 16:29,Iprec,0
8/23/10 16:57,Iws,3.13
8/23/10 16:59,PRES,1012
8/23/10 17:17,precipitation,0
8/23/10 17:22,HUMI,61
8/23/10 17:27,TEMP,28
8/23/10 17:42,PRES,1012
8/23/10 17:56,Iws,10.73
8/23/10 17:56,HUMI,65
8/23/10 18:14,PRES,1012
8/23/10 18:15,Iprec,0
8/23/10 18:25,cbwd,SE
8/23/10 18:27,PRES,1012
8/23/10 18:28,PM_USPost,70
8/23/10 18:34,Iprec,0
8/23/10 18:39,TEMP,28
8/23/10 19:03,DEWP,21
8/23/10 19:07,cbwd,SE
8/23/10 19:17,DEWP,20
8/23/10 19:26,Iws,14.31
8/23/10 19:33,HUMI,73
8/23/10 19:39,cbwd,SE
8/23/10 19:43,Iprec,0
8/23/10 19:51,TEMP,24
8/23/10 19:53,Iws,16.1
8/23/10 20:01,DEWP,20
8/23/10 20:16,PM_USPost,149
8/23/10 20:22,cbwd,SE
8/23/10 20:36,Iws,12.52
8/23/10 20:42,PM_USPost,108
8/23/10 20:43,PM_USPost,157
8/23/10 20:44,Iprec,0
8/23/10 20:48,PRES,1013
8/23/10 20:49,TEMP,27
8/23/10 20:49,HUMI,88
8/23/10 21:15,cbwd,SE
8/23/10 21:19,Iprec,0
8/23/10 21:39,DEWP,21
8/23/10 21:48,TEMP,25
8/23/10 21:50,PRES,1014
8/23/10 22:02,PM_USPost,186
8/23/10 22:06,HUMI,83
8/23/10 22:10,Iws,17.89
8/23/10 22:19,TEMP,23
8/23/10 22:19,PRES,1014
8/23/10 22:20,DEWP,21
8/23/10 22:23,PM_USPost,169
8/23/10 22:30,TEMP,23
8/23/10 22:38,precipitation,0
8/23/10 22:43,cbwd,SE
8/23/10 22:56,PRES,1014
8/23/10 23:17,Iprec,0
8/23/10 23:19,PRES,1014
8/23/10 23:33,precipitation,0
8/23/10 23:46,HUMI,88
8/23/10 23:58,HUMI,88
8/24/10 0:09,PM_USPost,173
8/24/10 0:10,Iprec,0
8/24/10 0:14,DEWP,21
8/24/10 0:18,Iprec,0
8/24/10 0:28,TEMP,22
8/24/10 0:29,cbwd,SE
8/24/10 0:30,cbwd,SE
8/24/10 0:30,Iws,26.39
8/24/10 0:34,TEMP,23
8/24/10 0:49,PM_USPost,178
8/24/10 1:01,PRES,1014
8/24/10 1:09,PRES,1014
8/24/10 1:39,TEMP,21
8/24/10 1:40,Iws,22.81
8/24/10 1:42,HUMI,88
8/24/10 1:50,TEMP,22
8/24/10 1:55,HUMI,94
8/24/10 1:57,DEWP,20
8/24/10 2:01,PRES,1013
8/24/10 2:27,precipitation,0
8/24/10 2:29,Iws,1.78
8/24/10 2:30,HUMI,88
8/24/10 2:39,PRES,1013
8/24/10 2:44,cbwd,SE
8/24/10 2:45,Iprec,0
8/24/10 2:45,precipitation,0
8/24/10 2:54,Iws,24.6
8/24/10 3:02,cbwd,cv
8/24/10 3:05,cbwd,SE
8/24/10 3:09,Iprec,0
8/24/10 3:14,DEWP,20
8/24/10 3:22,HUMI,88
8/24/10 3:22,DEWP,20
8/24/10 3:29,precipitation,0
8/24/10 3:32,DEWP,20
8/24/10 3:47,cbwd,cv
8/24/10 3:50,precipitation,0
8/24/10 4:03,PM_USPost,182
8/24/10 4:05,PM_USPost,190
8/24/10 4:13,Iws,0.89
8/24/10 4:20,DEWP,20
8/24/10 4:24,DEWP,20
8/24/10 4:26,Iprec,0
8/24/10 4:37,PM_USPost,177
8/24/10 4:40,Iprec,0
8/24/10 5:16,TEMP,22
8/24/10 5:24,cbwd,cv
8/24/10 5:31,cbwd,cv
8/24/10 5:33,PM_USPost,211
8/24/10 5:56,Iws,0.89
8/24/10 5:56,PRES,1013
8/24/10 5:57,HUMI,88
8/24/10 6:02,Iprec,0
8/24/10 6:03,DEWP,21
8/24/10 6:24,precipitation,0
8/24/10 6:29,precipitation,0
8/24/10 6:31,PRES,1014
8/24/10 6:34,TEMP,23
8/24/10 6:34,Iws,0.89
8/24/10 6:40,TEMP,21
8/24/10 6:54,PRES,1014
8/24/10 7:05,HUMI,88
8/24/10 7:27,HUMI,94
8/24/10 7:28,Iws,1.78
8/24/10 7:29,Iws,0.89
8/24/10 7:45,HUMI,94
8/24/10 7:47,DEWP,21
8/24/10 7:47,PRES,1014
8/24/10 8:01,PM_USPost,169
8/24/10 8:10,Iws,1.79
8/24/10 8:11,Iprec,0
8/24/10 8:12,Iprec,0
8/24/10 8:25,precipitation,0
8/24/10 8:27,HUMI,83
8/24/10 8:34,PRES,1014
8/24/10 8:40,TEMP,22
8/24/10 8:53,Iws,1.79
8/24/10 8:59,cbwd,NE
8/24/10 9:19,TEMP,26
8/24/10 9:38,precipitation,0
8/24/10 9:46,Iprec,0
8/24/10 9:51,PM_USPost,181
8/24/10 9:56,Iprec,0
8/24/10 10:16,precipitation,0
8/24/10 10:20,PM_USPost,202
8/24/10 10:41,precipitation,0
8/24/10 10:44,TEMP,24
8/24/10 10:58,cbwd,SE
8/24/10 10:58,HUMI,65
8/24/10 11:00,precipitation,0
8/24/10 11:08,PRES,1014
8/24/10 11:13,DEWP,20
8/24/10 11:25,DEWP,21
8/24/10 11:28,DEWP,22
8/24/10 11:28,TEMP,28
8/24/10 11:32,PRES,1014
8/24/10 11:42,HUMI,73
8/24/10 11:44,cbwd,SE
8/24/10 11:54,Iws,6.71
8/24/10 11:59,TEMP,27
8/24/10 12:01,Iprec,0
8/24/10 12:02,cbwd,SE
8/24/10 12:04,precipitation,0
8/24/10 12:14,cbwd,SE
8/24/10 12:33,PM_USPost,186
8/24/10 12:51,TEMP,29
8/24/10 12:57,Iprec,0
8/24/10 13:02,DEWP,21
8/24/10 13:10,TEMP,29
8/24/10 13:17,PRES,1013
8/24/10 13:34,PRES,1013
8/24/10 13:45,PRES,1013
8/24/10 13:48,HUMI,65
8/24/10 13:58,Iprec,0
8/24/10 14:02,precipitation,0
8/24/10 14:02,PM_USPost,70
8/24/10 14:11,PM_USPost,127
8/24/10 14:16,Iprec,0
8/24/10 14:18,cbwd,SE
8/24/10 14:22,DEWP,18
8/24/10 14:23,Iws,13.86
8/24/10 14:27,cbwd,SE
8/24/10 14:33,cbwd,SE
8/24/10 14:45,DEWP,19
8/24/10 14:48,Iws,9.84
8/24/10 14:49,HUMI,54
8/24/10 15:01,TEMP,29
8/24/10 15:03,Iprec,0
8/24/10 15:16,Iws,18.78
8/24/10 15:23,HUMI,62
8/24/10 15:28,PM_USPost,117
8/24/10 15:50,HUMI,51
8/24/10 16:01,TEMP,26
8/24/10 16:03,PRES,1013
8/24/10 16:36,cbwd,SE
8/24/10 16:41,PRES,1012
8/24/10 16:42,Iws,31.74
8/24/10 16:50,cbwd,SE
8/24/10 16:50,PRES,1013
8/24/10 16:53,Iws,24.59
8/24/10 17:10,precipitation,0
8/24/10 17:15,Iprec,0
8/24/10 17:32,Iws,37.55
8/24/10 18:15,HUMI,54
8/24/10 18:19,precipitation,0
8/24/10 18:19,HUMI,64
8/24/10 18:22,precipitation,0
8/24/10 18:22,Iprec,0
8/24/10 18:26,DEWP,18
8/24/10 18:37,PM_USPost,34
8/24/10 18:43,HUMI,60
8/24/10 18:53,precipitation,0
8/24/10 19:06,cbwd,SE
8/24/10 19:09,Iprec,0
8/24/10 19:15,TEMP,23
8/24/10 19:19,Iprec,0
8/24/10 19:23,PRES,1013
8/24/10 19:30,Iws,47.39
8/24/10 19:34,DEWP,18
8/24/10 19:40,HUMI,61
8/24/10 19:41,DEWP,17
8/24/10 19:46,DEWP,16
8/24/10 19:58,Iws,42.47
8/24/10 19:58,DEWP,17
8/24/10 20:19,PRES,1013
8/24/10 20:25,PM_USPost,34
8/24/10 20:32,precipitation,0
8/24/10 20:47,cbwd,cv
8/24/10 20:49,TEMP,24
8/24/10 21:02,HUMI,68
8/24/10 21:10,PRES,1014
8/24/10 21:20,PRES,1015
8/24/10 21:39,precipitation,0
8/24/10 21:47,Iprec,0
8/24/10 21:55,Iws,51.41
8/24/10 22:10,PM_USPost,61
8/24/10 22:18,PM_USPost,45
8/24/10 22:21,cbwd,SE
8/24/10 22:31,PRES,1015
8/24/10 22:39,PM_USPost,39
8/24/10 22:42,TEMP,20
8/24/10 22:44,PRES,1015
8/24/10 23:04,TEMP,19
8/24/10 23:08,HUMI,77
8/24/10 23:21,PRES,1015
8/24/10 23:25,TEMP,21
8/24/10 23:28,Iws,4.47
8/24/10 23:32,precipitation,0
8/24/10 23:34,Iprec,0
8/24/10 23:36,precipitation,0
8/24/10 23:37,DEWP,17
8/24/10 23:41,precipitation,0
8/24/10 23:43,Iprec,0
8/24/10 23:52,DEWP,17
8/24/10 23:54,Iws,0.89
8/25/10 0:03,HUMI,82
8/25/10 0:47,Iprec,0
8/25/10 0:52,cbwd,SE
8/25/10 0:56,cbwd,SE
8/25/10 1:22,DEWP,17
8/25/10 1:29,HUMI,88
8/25/10 1:30,cbwd,SE
8/25/10 1:48,precipitation,0
8/25/10 2:19,PM_USPost,73
8/25/10 2:20,PRES,1015
8/25/10 2:25,TEMP,19
8/25/10 2:34,PRES,1015
8/25/10 2:53,Iprec,0
8/25/10 2:56,cbwd,SE
8/25/10 3:12,HUMI,88
8/25/10 3:14,PM_USPost,77
8/25/10 3:18,Iws,0.89
8/25/10 3:29,Iprec,0
8/25/10 3:39,DEWP,17
8/25/10 3:39,TEMP,18
8/25/10 3:58,HUMI,93
8/25/10 4:07,DEWP,17
8/25/10 4:22,TEMP,17
8/25/10 4:48,Iws,7.15
8/25/10 4:49,PRES,1015
8/25/10 4:59,HUMI,93
8/25/10 5:00,precipitation,0
8/25/10 5:13,DEWP,18
8/25/10 5:20,DEWP,16
8/25/10 5:31,PM_USPost,76
8/25/10 5:48,precipitation,0
8/25/10 5:49,DEWP,16
8/25/10 5:49,cbwd,NE
8/25/10 5:54,cbwd,cv
8/25/10 5:56,Iws,1.78
8/25/10 6:00,PRES,1015
8/25/10 6:27,HUMI,93
8/25/10 6:30,Iprec,0
8/25/10 6:38,cbwd,NE
8/25/10 7:11,Iprec,0
8/25/10 7:36,PM_USPost,74
8/25/10 7:37,TEMP,17
8/25/10 7:46,DEWP,18
8/25/10 8:01,cbwd,cv
8/25/10 8:27,Iws,3.13
8/25/10 8:28,PM_USPost,81
8/25/10 8:30,Iws,0.89
8/25/10 8:48,TEMP,19
8/25/10 8:51,HUMI,93
8/25/10 9:03,precipitation,0
8/25/10 9:09,DEWP,19
8/25/10 9:10,DEWP,18
8/25/10 9:32,precipitation,0
8/25/10 9:33,PRES,1015
8/25/10 9:36,TEMP,23
8/25/10 10:17,Iprec,0
8/25/10 10:33,PRES,1015
8/25/10 10:51,TEMP,25
8/25/10 10:59,Iprec,0
8/25/10 11:00,Iws,3.57
8/25/10 11:07,HUMI,65
8/25/10 11:16,cbwd,cv
8/25/10 11:21,precipitation,0
8/25/10 11:24,PRES,1014
8/25/10 11:26,TEMP,27
8/25/10 11:38,TEMP,28
8/25/10 11:46,HUMI,65
8/25/10 11:55,PRES,1015
8/25/10 11:55,PM_USPost,77
8/25/10 11:57,cbwd,cv
8/25/10 12:17,Iprec,0
8/25/10 12:22,TEMP,26
8/25/10 12:28,cbwd,cv
8/25/10 12:40,Iws,0.89
8/25/10 12:43,Iws,2.68
8/25/10 12:44,PRES,1014
8/25/10 13:14,cbwd,SE
8/25/10 13:30,PM_USPost,73
8/25/10 13:33,Iprec,0
8/25/10 13:34,PM_USPost,82
8/25/10 13:36,DEWP,18
8/25/10 13:38,HUMI,57
8/25/10 13:45,Iws,3.58
8/25/10 13:50,HUMI,48
8/25/10 13:53,Iws,1.79
8/25/10 13:56,precipitation,0
8/25/10 14:31,DEWP,17
8/25/10 14:33,HUMI,51
8/25/10 14:34,cbwd,SE
8/25/10 14:47,HUMI,54
8/25/10 14:50,Iprec,0
8/25/10 14:54,Iprec,0
